scorer,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000,DeepCut_resnet50_String_PullingJan9shuffle1_1030000
bodyparts,right hand,right hand,right hand,left hand,left hand,left hand,right ear,right ear,right ear,left ear,left ear,left ear,nose,nose,nose
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
334,769.6161966323853,464.6364939212799,1.0,760.412230014801,339.41688972711563,0.00039372904575429857,762.8951505422592,333.8185272216797,0.9999978542327881,1006.8752083778381,371.9157821908593,0.9926716089248657,765.1845853328705,466.23222756385803,0.0016420886386185884
335,769.1945340633392,461.35665690898895,0.9999978542327881,768.8675496578217,339.02512180805206,0.0003807619505096227,766.9864792823792,330.34080266952515,0.9999997615814209,1006.9530010223389,374.1800010204315,0.9747530817985535,766.5180146694183,464.56894850730896,0.0013635688228532672
336,768.8189771175385,455.2022223472595,0.9999889135360718,768.9178166389465,340.2889350950718,0.00033546684426255524,764.1680706292391,335.7722587585449,1.0,1006.8589105606079,374.96110224723816,0.988376796245575,769.9618587493896,457.7592842578888,0.001617778674699366
337,767.9337024688721,455.4695556163788,0.9999854564666748,772.2078065425158,328.2699408531189,0.0003713346377480775,768.9713637828827,327.9958815574646,0.9999997615814209,1006.4905018806458,373.24362766742706,0.8037837743759155,769.6237413883209,458.46001756191254,0.0015320531092584133
338,759.3750331401825,456.97755575180054,0.9999990463256836,759.8966631889343,457.89109349250793,0.0004069310089107603,769.9673955440521,326.45541501045227,0.9999961853027344,1001.4802651405334,373.7338287830353,0.9994658827781677,755.2494678497314,456.83557081222534,0.0015663764206692576
339,750.0905888080597,440.86287689208984,0.9999475479125977,769.7966923713684,492.6819331049919,0.9995061159133911,772.7545762658119,320.06929302215576,0.6899083256721497,1001.5043368339539,370.9618864059448,0.7956814169883728,777.3190441131592,317.25127851963043,0.016391504555940628
340,754.3173334598541,442.7894252538681,1.0,759.1444895267487,487.7090702056885,0.8298741579055786,1008.492228269577,368.2798147201538,0.007798838894814253,1001.2463669776917,371.46842408180237,0.9743786454200745,778.1035684347153,307.43173402547836,0.0011392240412533283
341,755.3468777537346,449.3831069469452,1.0,756.8539525866508,489.01100039482117,0.07786155492067337,1008.8843538761139,367.5723559856415,0.012806232087314129,1000.289252281189,371.4191335439682,0.9993910789489746,773.4638106822968,307.22280967235565,0.001764032058417797
342,754.8488941192627,453.6184813976288,1.0,753.0105481147766,491.15895450115204,0.00040231685852631927,770.5051089525223,324.4240898489952,0.059106405824422836,999.6681797504425,369.43618392944336,0.9988765120506287,772.432202488184,310.8766722679138,0.007174731697887182
343,753.5760293006897,464.21254086494446,0.9999992847442627,750.0439751148224,504.04986667633057,0.0016651818295940757,768.4032382965088,324.4594417512417,0.5243560075759888,1000.4917359352112,363.52338150143623,0.9983962178230286,775.1750159263611,318.3750765323639,0.12155335396528244
344,749.6779171228409,467.7106182873249,0.9998717308044434,749.7531148195267,505.818546295166,0.0009309762972407043,767.0255787372589,323.02076160907745,0.9757410883903503,998.1352491378784,362.34706926345825,0.9977117776870728,772.6532967090607,320.68446016311646,0.5087961554527283
345,748.9074837565422,470.3326666355133,0.9999992847442627,749.7960690259933,512.9227106571198,0.001116955536417663,765.2650090456009,323.48865193128586,0.8812466263771057,997.2721266746521,364.32693114876747,0.9906762838363647,771.5401456356049,319.87958335876465,0.10328171402215958
346,747.4002561569214,471.84659814834595,0.9999768733978271,748.5809242725372,496.7579343318939,0.000525401730556041,742.5035529136658,477.1374833583832,0.89747554063797,993.4264087677002,369.5161702632904,0.9939272403717041,804.7516990303993,342.9455759525299,0.027430851012468338
347,747.3948673605919,472.93584060668945,0.9999816417694092,747.8142293989658,517.1827507019043,0.001258918084204197,742.4464480876923,476.18117816746235,0.8429827094078064,997.4570814371109,370.48258888721466,0.9931105375289917,806.2494084835052,347.9836431071162,0.9992777705192566
348,747.6522566378117,473.3447551727295,0.9999891519546509,747.5846896767616,517.0116872787476,0.0020982238929718733,742.7023394107819,476.1401564478874,0.6565275192260742,997.5593971014023,370.9877482652664,0.999346911907196,805.4666500091553,341.5941801071167,1.0
349,748.601384460926,472.0496516227722,0.9999984502792358,748.6455483436584,518.435272693634,0.005335722118616104,743.1646983623505,475.5127580165863,0.10534611344337463,997.3692225217819,371.09486985206604,0.9997045397758484,810.279748082161,333.582496881485,0.9999476671218872
350,748.6983647346497,482.43491411209106,0.9999991655349731,749.5303318500519,529.6713786125183,0.005004072096198797,749.1466747522354,481.9810507297516,0.02610183134675026,997.8770936727524,369.4763412475586,0.9998681545257568,813.2313029766083,335.2804193496704,0.9999997615814209
351,751.6689596176147,486.7699143886566,0.9999727010726929,749.4799926280975,533.2951731681824,0.6367703676223755,750.1464192867279,485.49630653858185,0.038447000086307526,997.7659468650818,366.43105149269104,0.9999628067016602,816.9384500980377,327.25147128105164,1.0
352,752.694265127182,501.29613721370697,0.9999275207519531,753.9130473136902,550.2157764434814,0.002078066347166896,756.6596505641937,333.2942359447479,0.9965219497680664,999.3751955032349,363.65702256560326,0.9999951124191284,822.484452009201,312.76095056533813,0.9999902248382568
353,756.5455988049507,516.6914090514183,0.9999847412109375,761.9465026855469,569.3385524749756,0.020376652479171753,756.4257572293282,333.2090882062912,0.9736460447311401,997.7847998142242,359.5921902656555,0.999994158744812,829.1401587724686,304.0801239013672,0.9992424249649048
354,761.8913452625275,536.2416319847107,0.9999927282333374,772.0068489736877,586.3628177642822,0.9541907906532288,748.8247584104538,336.92786741256714,0.9999986886978149,994.3215509653091,353.8840470314026,0.9999717473983765,831.6941363811493,302.18799352645874,0.9838665723800659
355,768.1437635421753,566.3191809654236,0.9999997615814209,847.776508808136,525.4556739330292,0.9999915361404419,737.3016703128815,338.8441848754883,1.0,988.4888041615486,340.9352144598961,0.9999785423278809,809.0441765785217,305.1496753692627,0.9999994039535522
356,797.0764092206955,590.6223759651184,0.9999998807907104,871.4806005954742,438.74487709999084,0.9999858140945435,730.3839164972305,340.2794376909733,1.0,988.7131618261337,330.18588626384735,0.9999974966049194,818.7882355451584,307.6699535548687,1.0
357,817.8327031135559,609.9087262153625,1.0,848.4874567985535,419.34474486112595,0.9903614521026611,729.9963717460632,340.5369774699211,1.0,985.9266033172607,328.36045384407043,0.9999983310699463,824.8902838230133,295.2401909828186,1.0
358,833.8060901165009,624.1238951683044,1.0,827.5907493829727,449.6826272010803,0.9999996423721313,728.9126362800598,340.43316984176636,1.0,984.8998537063599,325.7366601228714,0.9999998807907104,816.4413847923279,291.53704300522804,0.9999828338623047
359,837.7310156822205,640.5046284198761,1.0,823.3832294940948,473.491735458374,0.9999994039535522,727.9697229862213,339.97036807611585,1.0,983.0248873233795,324.12401428073645,1.0,848.0967972278595,300.61370408535004,0.999534010887146
360,835.3078908920288,673.1002519130707,1.0,824.4724698066711,506.8681433200836,0.9999877214431763,728.2345366477966,339.8544439524412,1.0,982.7620897293091,323.5801141858101,1.0,841.9137811660767,285.6034824848175,0.9999997615814209
361,812.0528021939099,672.13525223732,0.9999333620071411,821.1684795618057,543.3053576946259,0.9999994039535522,727.20818400383,336.96340775489807,1.0,979.7701982557774,326.0569474697113,1.0,840.7900292873383,283.4252108335495,0.9999912977218628
362,752.9501168727875,612.1214426010847,0.9805974364280701,811.5001057684422,575.782998085022,0.9999953508377075,728.2793869972229,325.34941589832306,0.9999995231628418,981.7265794277191,329.4429659843445,1.0,822.8344185352325,269.63762164115906,1.0
363,732.2564259469509,472.5061888694763,0.9999963045120239,791.4770352840424,596.4168729782104,0.9999984502792358,732.2621203660965,314.43864393234253,0.9999942779541016,984.6191182136536,330.19767367839813,0.9999998807907104,825.0737235546112,267.81735903024673,0.9999998807907104
364,752.7015340328217,388.5321472287178,0.8584250211715698,785.1998763084412,612.5264080762863,0.9999853372573853,742.0515105724335,296.17030000686646,0.9999973773956299,990.5279769897461,335.8882875442505,0.9999914169311523,853.0874601602554,275.51924562454224,0.9999440908432007
365,784.1195237636566,372.01637837290764,0.9999957084655762,781.3355672359467,628.9788240790367,0.9999992847442627,746.8504197597504,291.15506929159164,0.9999978542327881,991.5277552604675,335.4657311439514,0.9997913241386414,843.1822802424431,271.9016304016113,0.9999991655349731
366,801.5823976993561,411.07302725315094,0.9999998807907104,780.5632282495499,650.2873334884644,0.9999960660934448,745.4613797664642,289.43970918655396,0.9999855756759644,991.5490620136261,335.6303725242615,0.9995129108428955,844.2533043324947,275.78818510472775,1.0
367,794.74780189991,429.0097633600235,1.0,784.7951879501343,661.2938657999039,0.9999998807907104,741.5608861446381,292.4888017177582,0.9999997615814209,991.4148685932159,335.7207398414612,0.999980092048645,847.3331661224365,285.17807281017303,0.9999998807907104
368,782.7597761154175,451.86530712246895,1.0,783.3562614917755,677.3003573417664,0.9999997615814209,741.9447753429413,306.1768043041229,0.9999951124191284,993.3082103729248,343.435720205307,0.9999963045120239,849.2926704883575,288.24527168273926,1.0
369,773.7445960044861,476.17941349744797,1.0,783.0313265323639,675.9551193676889,0.9999998807907104,747.5095880329609,305.9222626686096,0.9999843835830688,996.3590683937073,343.5317599773407,0.9999997615814209,845.9391059875488,281.3633394241333,0.9999991655349731
370,780.3810739219189,495.26057052612305,1.0,817.4334645271301,625.0948469638824,0.9999743700027466,749.1347724199295,307.55807638168335,0.9999988079071045,993.3609766960144,337.77241563796997,0.9999957084655762,829.9666593074799,282.5858074426651,0.9999963045120239
371,793.2635641098022,515.8281974047422,1.0,867.5041744410992,517.7894716262817,0.9973912239074707,743.3585917949677,308.3606697320938,0.9999946355819702,987.8375124037266,324.7631867527962,0.9999978542327881,825.2400465011597,281.8287944793701,0.9999817609786987
372,806.8382716178894,539.1825343966484,1.0,879.7986974716187,437.0540289878845,0.9987665414810181,733.1583799123764,319.30715799331665,0.9999996423721313,981.2303850650787,312.33016705513,0.9999971389770508,799.8819222450256,277.79338920116425,0.9999994039535522
373,820.3586183786392,565.5095831155777,1.0,867.7697833180428,396.5638387799263,0.9208661317825317,726.0439252853394,322.3595846891403,1.0,977.0411989688873,307.0679156780243,0.9999985694885254,813.8650875091553,275.2310390472412,1.0
374,834.7520891427994,587.4501907229424,0.9999988079071045,836.6707479357719,421.960706114769,0.9997052550315857,724.2172124534845,318.62097573280334,1.0,974.2086310386658,305.02802658081055,0.9999997615814209,821.698868393898,268.7833979129791,0.9999980926513672
375,844.1209549531341,613.2439072132111,1.0,832.596381187439,447.4021940231323,0.9999631643295288,725.210113286972,321.10433554649353,1.0,974.8535573482513,305.3385581970215,0.9999998807907104,841.8873353004456,270.710324048996,0.9999996423721313
376,845.0086015462875,643.0680677890778,1.0,829.9236400127411,475.61361372470856,0.9999959468841553,726.842031955719,320.7080979347229,1.0,976.795788526535,306.10954666137695,0.9999998807907104,836.7112227082253,270.28786039352417,1.0
377,848.6128666400909,669.6258333921432,0.9998914003372192,835.0807301998138,504.4167366027832,0.9999997615814209,728.5108199119568,315.9026819616556,0.999996542930603,977.3224003314972,307.38535022735596,1.0,829.6125894784927,266.45337522029877,0.999998927116394
378,829.7941621541977,662.0273013114929,0.32011038064956665,834.2230978012085,531.3657895922661,1.0,728.6543145179749,312.03554248809814,0.9999994039535522,977.643678188324,308.94937366247177,1.0,810.3038967847824,258.4267612695694,1.0
379,758.5191195011139,560.0490491390228,0.9999762773513794,817.0619254112244,560.688360452652,0.9999997615814209,731.1253015995026,303.7520122528076,0.9999998807907104,980.520155787468,312.181565284729,1.0,816.8259217739105,256.66811418533325,1.0
380,749.5925533771515,431.2625799179077,0.9999996423721313,796.7356014847755,584.2908334732056,0.9999994039535522,741.875649690628,289.43324732780457,0.9999995231628418,988.4620344638824,316.3472249805927,0.9999847412109375,816.8054890632629,260.6330911517143,1.0
381,766.0502359867096,380.93707329034805,0.9999328851699829,791.0513775348663,611.0517105460167,1.0,754.3914848566055,279.9558951854706,0.7517057061195374,992.2904710769653,319.49675846099854,0.9999499320983887,838.5445599555969,256.5089530944824,1.0
382,793.8083040714264,388.54962879419327,0.9999998807907104,789.9213436841965,629.1973640918732,1.0,741.4033328294754,306.8343685865402,0.7858812212944031,992.957688331604,316.9378995895386,0.9999693632125854,837.9267544746399,257.7366511821747,1.0
383,806.607504606247,430.31479716300964,1.0,790.1192860603333,651.7987315505743,0.9999997615814209,749.2821916341782,294.15450382232666,0.9931859970092773,993.5392763614655,322.07824540138245,0.9999994039535522,816.5604903697968,260.55327808856964,1.0
384,811.6202969551086,452.05529372021556,1.0,795.0284700393677,670.9822549819946,0.9999990463256836,750.5669412612915,293.0560632944107,0.9998486042022705,996.7020500898361,325.5570890903473,0.9999998807907104,828.6337812542915,252.3691620528698,0.9999728202819824
385,813.4408577680588,490.1180229187012,0.9999998807907104,801.4361877441406,680.5859208106995,0.9999927282333374,757.1358860731125,284.968818128109,0.9999860525131226,999.5196964740753,323.88070148974657,0.9999998807907104,834.2367787361145,244.00427440553904,1.0
386,814.9811863899231,522.6214461326599,0.9999998807907104,846.4332826137543,621.66435110569,0.9998842477798462,756.8203613162041,284.9881163239479,0.9999982118606567,1000.4098505973816,314.9637109041214,0.9999994039535522,832.3707163333893,245.1977412700653,1.0
387,829.5840470790863,555.6065419614315,0.9999995231628418,912.7684750556946,497.4511730670929,0.47883135080337524,752.7431981563568,289.9029290676117,0.9999998807907104,997.1931003332138,308.6988083720207,1.0,838.1426110267639,246.3156406879425,1.0
388,849.0866129398346,585.9557032585144,0.9999997615814209,920.7296676635742,408.4488716125488,0.9900344014167786,747.4279009103775,302.339035987854,0.9999998807907104,996.0451452881098,297.3075888156891,1.0,848.2964677810669,248.8165202140808,1.0
389,861.4517599344254,608.027268409729,1.0,887.4527084827423,380.8817467689514,0.5812427401542664,746.3823776245117,303.28845977783203,0.9999998807907104,997.3876985311508,293.80192399024963,1.0,857.5324559211731,249.00215935707092,0.9999990463256836
390,868.3351498842239,625.6173012256622,1.0,871.2187094688416,417.1025083065033,0.9999985694885254,744.9325659275055,306.3493148088455,1.0,997.5035045146942,292.0497834421694,1.0,851.5124309360981,252.5784876346588,1.0
391,874.2247916460037,644.7870423197746,1.0,866.8776715993881,438.5708260536194,0.9999997615814209,748.1183961331844,307.38991981744766,0.9999982118606567,998.9738125801086,293.3706429004669,1.0,850.2557820081711,252.39629223942757,0.9999998807907104
392,870.2081227302551,663.8570108413696,0.9999997615814209,861.7825875282288,470.96530270576477,0.9999998807907104,743.028223991394,306.45021736621857,0.9997599720954895,997.5126278400421,294.43475794792175,1.0,878.0193448066711,256.5956299304962,0.9999932050704956
393,859.8612211346626,672.5322065353394,0.9999984502792358,857.5459969043732,503.5510485172272,0.9999992847442627,746.9526044130325,302.620484828949,0.9999994039535522,997.1607239246368,299.06335604190826,1.0,878.7192599773407,260.7994421720505,0.99998939037323
394,811.5037605762482,964.4070414304733,0.49569565057754517,851.662255436182,546.2487277984619,0.9995377063751221,750.0783545970917,298.6276664733887,0.9999983310699463,1002.3478937149048,304.41277956962585,0.9999994039535522,850.7624385356903,256.96680307388306,0.999993085861206
395,922.1753717660904,933.7812421321869,0.9254000186920166,837.2323288917542,573.7555437088013,0.9999978542327881,750.3541176319122,295.2546389102936,1.0,1001.2904224395752,306.7897800207138,0.9999996423721313,849.3366057872772,259.56473740935326,0.9999953508377075
396,772.4499580562115,454.0221824645996,1.0,825.407915353775,596.3204863369465,0.9999899864196777,759.0980043411255,291.10160851478577,0.9999996423721313,1008.3270072937012,316.3445085287094,0.9999936819076538,873.3565738201141,264.4376163482666,0.9999990463256836
397,783.567928314209,392.6162300109863,0.9999823570251465,819.4098623991013,613.6651525497437,0.9999929666519165,763.0845848917961,292.0190599784255,0.9999641180038452,1023.3384850025177,318.42537903785706,0.5216370224952698,868.9216074943542,261.419934630394,0.9999997615814209
398,810.5239284038544,376.7128643989563,0.999998927116394,812.1036962270737,626.9445581436157,0.9999955892562866,764.5899704098701,290.57399690151215,0.9999269247055054,1021.5946176052094,322.18286776542664,0.007050830405205488,855.3868644237518,263.5165145397186,1.0
399,832.8638746738434,409.826753616333,0.9999998807907104,805.9554108381271,645.6285464763641,0.9999998807907104,763.5549712181091,290.9084268808365,0.999911904335022,1015.5315587520599,321.77022981643677,0.0018326359568163753,859.6730882823467,264.69832849502563,0.9999960660934448
400,829.0566821098328,436.2219840288162,1.0,807.6643762588501,669.4870878458023,0.9999972581863403,760.4725430011749,290.71789717674255,0.9999995231628418,1011.7520146220922,323.5365182161331,0.9751967191696167,837.0664752721786,248.8446409702301,0.999983549118042
401,828.5199520587921,465.25233721733093,1.0,814.3030090332031,687.3215675354004,0.9999990463256836,760.6264607906342,290.4698933362961,0.9999998807907104,1008.4699416160583,323.58302330970764,0.9996800422668457,848.1125922203064,243.67355927824974,1.0
402,823.3251140117645,508.2766327559948,1.0,817.412193775177,701.2378975152969,0.9999997615814209,760.512458562851,293.1318620443344,1.0,1009.1334915161133,324.5608344078064,0.9999957084655762,850.2033958435059,240.3160719871521,1.0
403,831.544994354248,542.2555935382843,0.9999998807907104,829.6138528585434,690.4380501508713,0.9999774694442749,760.8584923744202,294.4113299846649,1.0,1009.8832638263702,318.0402491092682,0.999956488609314,846.489182472229,242.98874938488007,1.0
404,834.8542413711548,573.4130905866623,1.0,895.3758797645569,591.0173864364624,0.9999860525131226,757.9259905815125,295.50476026535034,1.0,1003.9563074074686,311.6627309322357,0.9999998807907104,846.6863777637482,248.06894493103027,0.9999992847442627
405,854.9700486660004,601.7291133403778,0.9999986886978149,934.8896291255951,461.62816405296326,0.9963498115539551,750.82013463974,306.6324665546417,1.0,999.5680437088013,299.6195396184921,1.0,849.157395362854,255.23264455795288,1.0
406,870.1004252433777,624.972662448883,0.9999998807907104,916.3608395159245,404.1801243722439,0.9980935454368591,746.5601921081543,309.11741614341736,1.0,993.9082005023956,297.050213098526,1.0,859.4704461097717,253.6889272928238,1.0
407,875.4980528354645,640.3807883262634,1.0,875.9205357804894,426.261438369751,0.9993975162506104,746.1228853464127,309.29669511318207,1.0,994.1600432395935,297.2850775718689,1.0,863.6261463165283,250.16750717163086,1.0
408,878.7453782558441,664.5701327323914,0.9999997615814209,866.226775765419,451.834162324667,1.0,745.3746452331543,309.80899357795715,1.0,994.4036866426468,296.7889485359192,1.0,861.7744517326355,242.59440886974335,1.0
409,875.609496563673,686.1296997070312,0.999805748462677,858.6004630327225,476.32600498199463,0.999998927116394,745.4431810379028,307.3211302161217,1.0,994.8271595239639,297.0915729999542,1.0,857.8031969070435,230.2565405368805,0.9999686479568481
410,860.3245015740395,681.7144589424133,0.9982365369796753,862.2708003520966,518.0092327594757,0.9999997615814209,745.8736793994904,302.46396017074585,0.9999997615814209,995.1385799646378,297.2261166572571,1.0,880.9155807495117,232.04605531692505,0.9989602565765381
411,789.6274358034134,601.1837539672852,0.9878107309341431,859.5714644789696,563.3128765821457,1.0,747.3975533246994,295.37943387031555,1.0,997.1343083381653,298.888720870018,1.0,854.8149917125702,230.37005281448364,1.0
412,763.1714494228363,477.495974779129,0.9999922513961792,841.6128914356232,592.614902973175,0.9999994039535522,753.847244977951,286.61853218078613,1.0,1000.1032195091248,303.18382692337036,0.9999997615814209,861.3307282924652,238.29233503341675,1.0
413,780.5983144640923,404.9591615200043,0.9995383024215698,821.1806273460388,616.2359676361084,0.9999996423721313,759.0966913700104,278.3580620288849,1.0,1002.209797501564,310.4275047779083,0.9999955892562866,862.3456110954285,239.25044560432434,1.0
414,809.6545875072479,371.2628700733185,0.9999974966049194,807.9750361442566,631.5989644527435,0.9999967813491821,759.2119069099426,278.2610864639282,1.0,1002.0223231315613,314.54761254787445,0.9999994039535522,858.1060589551926,234.82656347751617,1.0
415,835.8990957066417,364.9909467101097,0.9999990463256836,805.4025009870529,637.8748539686203,0.9999998807907104,759.6681215763092,277.211829662323,1.0,1001.3167214393616,315.0377833843231,0.9999997615814209,851.9411837160587,234.42529678344727,1.0
416,845.3003338575363,402.0396349430084,1.0,802.7197862863541,644.8174372315407,1.0,758.2958662509918,274.7526832818985,1.0,1000.1679201126099,313.8815550804138,0.9999998807907104,857.5620770454407,232.90318155288696,1.0
417,838.2187652587891,421.9273873567581,1.0,802.4416364431381,659.4120991230011,0.999998927116394,758.2835893630981,272.34623765945435,1.0,1000.0680747032166,314.5121259689331,0.9999998807907104,857.3451926708221,229.76522076129913,1.0
418,823.458425283432,462.6236300468445,1.0,800.7586143016815,679.1992633342743,0.9999992847442627,758.0088727474213,272.84015130996704,1.0,1001.18390417099,315.6097247302532,1.0,859.0921447277069,220.08755051344633,1.0
419,811.951210051775,501.5633393526077,1.0,805.7084839344025,682.8902605772018,0.9999862909317017,756.5028023719788,272.43927669525146,1.0,996.6393222212791,308.42679929733276,0.9999884366989136,859.0415729880333,208.47978734970093,0.9999998807907104
420,812.9460682868958,542.5759372711182,1.0,834.4097390174866,637.6467328071594,0.9700422286987305,751.3167541027069,278.25586915016174,1.0,1001.7788314819336,306.43892121315,0.9999942779541016,876.7624412178993,206.4169487953186,0.9999988079071045
421,823.2325124740601,577.1413300037384,1.0,899.2387507557869,525.7046293020248,0.9992765784263611,748.3811687529087,278.49008107185364,1.0,996.2419994473457,299.18945652246475,0.9999995231628418,876.222418114543,215.2390398979187,0.9999916553497314
422,848.6197972297668,596.6385542750359,1.0,926.6644504070282,413.31695687770844,0.7432956695556641,745.9673416614532,282.6120810508728,0.9999997615814209,989.8148562908173,284.7561565041542,0.9999998807907104,878.8970968723297,229.33137369155884,0.9999535083770752
423,860.5826986432076,617.0922989845276,0.9999994039535522,901.2796901464462,367.99207305908203,0.994787335395813,742.6692910194397,286.46011304855347,1.0,988.3155274689198,279.9804780483246,0.9999998807907104,847.748468875885,235.87814075499773,0.9999994039535522
424,865.3573536872864,631.0528900623322,0.9999998807907104,868.7836185097694,627.0489773154259,0.018167667090892792,740.3013412952423,288.81510305404663,1.0,987.8214314132929,279.5201942920685,0.9999998807907104,849.2128403186798,237.4497891664505,1.0
425,868.9261884689331,647.8782558441162,1.0,833.09028673172,410.9657566547394,0.8868318200111389,735.6827766895294,293.3363015651703,1.0,983.5043952465057,277.07070899009705,0.9999998807907104,861.2936424016953,243.93616591393948,0.9999998807907104
426,869.8031585216522,662.6859159469604,0.9999998807907104,836.0368701852858,455.90672755241394,0.9999990463256836,733.3305639028549,293.04435098171234,1.0,982.155787229538,277.04198455810547,0.9999995231628418,847.3270773887634,245.95999014377594,0.9999980926513672
427,866.0496810674667,674.0403624773026,0.9999998807907104,837.7535170316696,471.85746240615845,0.9999998807907104,731.8036173582077,292.17589405179024,1.0,978.789631485939,279.5872049331665,0.9999996423721313,834.7276598215103,248.41271948814392,1.0
428,860.8479406237602,679.5559215545654,0.9999996423721313,838.2619633674622,492.8325271010399,0.9999995231628418,730.5745223760605,292.48666700720787,1.0,979.2986261844635,280.8473699092865,1.0,829.0272232294083,244.70606076717377,0.9999953508377075
429,809.7719049453735,633.4611830711365,0.1770091950893402,838.0266075134277,512.8898010253906,1.0,729.318256855011,291.2032683491707,1.0,978.0870082378387,281.4362983703613,1.0,821.1677631139755,238.75366282463074,1.0
430,737.9848296642303,482.3219711780548,1.0,827.6511108577251,541.4272322654724,0.9999994039535522,730.7229553461075,279.65567445755005,1.0,977.9182069301605,282.86430525779724,1.0,826.884882569313,237.68369734287262,0.9999996423721313
431,749.6040987968445,376.30507469177246,0.902635395526886,807.5399465560913,565.3674790859222,1.0,738.7175362110138,261.44446563720703,0.9989246726036072,978.4582763910294,290.4866544008255,0.9999998807907104,799.137197971344,223.9715518951416,0.9999845027923584
432,772.5408634543419,349.94270980358124,0.9999958276748657,790.3411347866058,584.1645193099976,0.9999998807907104,735.9016072750092,262.3530430793762,0.999998927116394,977.869017124176,291.31517684459686,0.9999998807907104,832.355363368988,226.09636795520782,0.9999966621398926
433,806.7810416221619,401.98321437835693,1.0,786.6804085969925,604.409059971571,0.9999995231628418,732.9702780842781,262.7265787124634,0.9999992847442627,977.1460964679718,292.220617339015,0.9999998807907104,810.279309630394,221.65338706970215,0.9999997615814209
434,809.9194173812866,428.4876480102539,0.9999998807907104,785.4725828170776,627.2671142220497,0.9999997615814209,732.7080717682838,264.3193120956421,0.9999998807907104,979.1707617640495,293.9120556116104,1.0,821.6348513364792,216.65981245040894,1.0
435,802.7273601293564,457.1491584777832,1.0,786.5245761871338,642.9894776344299,0.9999998807907104,733.8003628253937,263.5039813518524,1.0,979.1716875433922,293.8423134088516,1.0,834.430992603302,218.29985189437866,1.0
436,791.7666661739349,494.8263216018677,1.0,804.7835355401039,619.7543461918831,0.999956488609314,733.8451737165451,264.01584815979004,1.0,981.6974831819534,294.38215804100037,1.0,837.464521408081,218.63510406017303,1.0
437,802.4726904630661,537.1761536598206,1.0,882.9891440868378,513.1201312541962,0.9791116118431091,733.5835499763489,264.5888423919678,1.0,980.6023949980736,285.52787685394287,0.9999997615814209,831.9685957431793,219.61700731515884,0.9998880624771118
438,828.7708356380463,562.191583275795,1.0,902.8048012256622,401.9923007488251,0.6466628909111023,728.194085597992,276.04208635538816,1.0,975.8046054840088,272.39990997314453,0.999998927116394,855.2841467857361,228.69459718465805,0.9999986886978149
439,854.0852591991425,582.0609924793243,1.0,872.2665045261383,364.66063421964645,0.34093767404556274,728.7624402046204,276.0239230077714,1.0,978.0128544569016,265.64272260665894,0.9999998807907104,830.1919541358948,220.1567271500826,0.9999998807907104
440,866.6043565273285,603.8777066096663,0.9999995231628418,821.7221009731293,384.75865840911865,0.9996274709701538,728.9946022033691,276.0815574005246,1.0,976.9343464374542,263.78580927848816,0.9999998807907104,828.1844692826271,226.33018612861633,1.0
441,873.8570098876953,630.9284770488739,0.9999998807907104,833.0419836044312,431.35366439819336,0.9999935626983643,728.8073220252991,277.9016032218933,1.0,975.0875811576843,262.8895981311798,0.9999998807907104,826.0542249679565,228.47994184494019,1.0
442,866.3401865959167,656.2527942657471,0.9999855756759644,843.0272346138954,487.60523414611816,0.9999997615814209,726.4252200126648,281.28145933151245,1.0,974.2789597511292,266.8111882209778,0.9999995231628418,823.7350671291351,229.8064525127411,1.0
443,843.1353048682213,656.1967267990112,0.9933826923370361,843.6005983948708,533.8091591596603,0.9999969005584717,725.6470050811768,280.8797698020935,1.0,972.0319714583457,271.4311866760254,0.9999998807907104,823.9908831119537,228.98067426681519,1.0
444,786.9200397729874,603.1679718494415,0.9944201111793518,827.4202710986137,569.5751457214355,0.9999995231628418,729.0483622550964,275.0732262134552,0.9999998807907104,976.9543459415436,281.07698583602905,0.9999994039535522,835.067276597023,222.89215469360352,1.0
445,748.2563853263855,474.97019302845,0.9999943971633911,816.8613367080688,597.3225232362747,0.9999945163726807,734.9488043785095,263.562650680542,0.9999997615814209,981.1140302419662,284.9700339436531,1.0,836.1666554063559,225.02205610275269,1.0
446,770.8714572191238,395.12564212083817,1.0,803.8617117702961,615.7739009857178,0.9999972581863403,741.0337145328522,256.3075022697449,1.0,983.5996870994568,291.0684453845024,1.0,837.6179101467133,224.11074542999268,1.0
